cod_vehiculo;cod_parte;cod_elem_red;elemento;precio;faro_int_ext
663;4;26001;ZOCALO;3211637.25;0
664;1;3011;CAPOT;3886509.3;0
664;1;6002;FARO AUXILIAR DER;603348.58;0
664;1;6002;FARO AUXILIAR IZQ;602801.58;0
664;1;6002;FARO DER;2295963.67;0
664;1;6002;FARO IZQ;2295963.67;0
664;1;6002;FARO DER XENON;2817659.98;0
664;1;6002;FARO IZQ XENON;2945632.01;0
664;1;6003;FRENTE C/MASCARA COMPLETA;2864533.41;0
664;1;7006;GUARDABARRO DER;1680170.69;0
664;1;7006;GUARDABARRO IZQ;1429915.03;0
664;1;16004;PARABRISAS;2759698.51;0
664;1;16005;PARAGOLPE / CTRO;3883246.48;0
664;1;16005;PARAGOLPE ALMA;1993955.44;0
664;1;16005;PARAGOLPE REJILLA / TAPA DER;274610.99;0
664;1;16005;PARAGOLPE REJILLA / TAPA DER 1;544517.53;0
664;1;16005;PARAGOLPE REJILLA / TAPA IZQ;274610.99;0
664;1;16005;PARAGOLPE REJILLA / TAPA IZQ 1;544517.53;0
664;1;16005;PARAGOLPE REJILLA CENTRAL;517809.98;0
664;1;16005;PARAGOLPE REJILLA / TAPA DER 2;581383.22;0
664;1;16005;PARAGOLPE REJILLA / TAPA IZQ 2;581383.22;0
664;1;18005;REJILLA RADIADOR;1533262.47;0
664;1;18005;REJILLA RADIADOR 1;3220573.95;0
664;1;18005;REJILLA RADIADOR 2;3289515.4;0
664;2;6002;FARO DER;891428.04;0
664;2;6002;FARO DER 1;3066542.06;0
664;2;6002;FARO DER 2;481520.79;0
664;2;6002;FARO IZQ;891428.04;0
664;2;6002;FARO IZQ 1;3066542.06;0
664;2;6002;FARO IZQ 2;481520.79;0
664;2;7006;GUARDABARRO DER;4457102.92;0
664;2;7006;GUARDABARRO IZQ;4457102.92;0
664;2;12009;LUNETA CRISTAL;1857829.08;0
664;2;16003;PANEL COLA COMP;934619.93;0
664;2;16005;PARAGOLPE / CTRO;4482017.01;0
664;2;16005;PARAGOLPE / CTRO 1;4482017.01;0
664;2;16005;PARAGOLPE ALMA;1310862.89;0
664;2;16005;PARAGOLPE EMBELLEC / MOLD DER;73902.48;0
664;2;16005;PARAGOLPE EMBELLEC / MOLD IZQ;73902.48;0
664;2;20006;TAPA PORTON;4288770.62;0
664;3;16024;PUERTA DEL CRISTAL;555024.77;0
664;3;16024;PUERTA DEL ESPEJO ELECTRICO;1232953.49;0
664;3;16024;PUERTA DEL ESPEJO ELECTRICO 1;1713420.89;0
664;3;16024;PUERTA DEL MANIJA EXT;429900.26;0
664;4;16024;PUERTA DEL CRISTAL;555024.77;0
664;4;16024;PUERTA DEL ESPEJO ELECTRICO;1232953.49;0
664;4;16024;PUERTA DEL ESPEJO ELECTRICO 1;1713420.89;0
664;4;16024;PUERTA DEL MANIJA EXT;429900.26;0
664;4;26001;ZOCALO;3211637.25;0
665;1;3011;CAPOT;3886509.3;0
665;1;6002;FARO AUXILIAR DER;603348.58;0
665;1;6002;FARO AUXILIAR IZQ;602801.58;0
665;1;6002;FARO DER;2295963.67;0
665;1;6002;FARO IZQ;2295963.67;0
665;1;6002;FARO DER XENON;2817659.98;0
665;1;6002;FARO IZQ XENON;2945632.01;0
665;1;6003;FRENTE C/MASCARA COMPLETA;2864533.41;0
665;1;7006;GUARDABARRO DER;1680170.69;0
665;1;7006;GUARDABARRO IZQ;1429915.03;0
665;1;16004;PARABRISAS;2759698.51;0
665;1;16005;PARAGOLPE / CTRO;3883246.48;0
665;1;16005;PARAGOLPE ALMA;1993955.44;0
665;1;16005;PARAGOLPE REJILLA / TAPA DER;274610.99;0
665;1;16005;PARAGOLPE REJILLA / TAPA DER 1;544517.53;0
665;1;16005;PARAGOLPE REJILLA / TAPA IZQ;274610.99;0
665;1;16005;PARAGOLPE REJILLA / TAPA IZQ 1;544517.53;0
665;1;16005;PARAGOLPE REJILLA CENTRAL;517809.98;0
665;1;16005;PARAGOLPE REJILLA / TAPA DER 2;581383.22;0
665;1;16005;PARAGOLPE REJILLA / TAPA IZQ 2;581383.22;0
665;1;18005;REJILLA RADIADOR;1533262.47;0
665;1;18005;REJILLA RADIADOR 1;3220573.95;0
665;1;18005;REJILLA RADIADOR 2;3289515.4;0
665;2;6002;FARO DER;891428.04;0
665;2;6002;FARO DER 1;3066542.06;0
665;2;6002;FARO DER 2;481520.79;0
665;2;6002;FARO IZQ;891428.04;0
665;2;6002;FARO IZQ 1;3066542.06;0
665;2;6002;FARO IZQ 2;481520.79;0
665;2;7006;GUARDABARRO DER;4457102.92;0
665;2;7006;GUARDABARRO IZQ;4457102.92;0
665;2;12009;LUNETA CRISTAL;1857829.08;0
665;2;16003;PANEL COLA COMP;934619.93;0
665;2;16005;PARAGOLPE / CTRO;4482017.01;0
665;2;16005;PARAGOLPE / CTRO 1;4482017.01;0
665;2;16005;PARAGOLPE ALMA;1310862.89;0
665;2;16005;PARAGOLPE EMBELLEC / MOLD DER;73902.48;0
665;2;16005;PARAGOLPE EMBELLEC / MOLD IZQ;73902.48;0
665;2;20006;TAPA PORTON;4288770.62;0
665;3;16024;PUERTA DEL CRISTAL;555024.77;0
665;3;16024;PUERTA DEL ESPEJO ELECTRICO;1232953.49;0
665;3;16024;PUERTA DEL ESPEJO ELECTRICO 1;1713420.89;0
665;3;16024;PUERTA DEL MANIJA EXT;429900.26;0
665;4;16024;PUERTA DEL CRISTAL;555024.77;0
665;4;16024;PUERTA DEL ESPEJO ELECTRICO;1232953.49;0
665;4;16024;PUERTA DEL ESPEJO ELECTRICO 1;1713420.89;0
665;4;16024;PUERTA DEL MANIJA EXT;429900.26;0
665;4;26001;ZOCALO;3211637.25;0
666;1;3011;CAPOT;3886509.3;0
666;1;6002;FARO AUXILIAR DER;603348.58;0
666;1;6002;FARO AUXILIAR IZQ;602801.58;0
666;1;6002;FARO DER;2295963.67;0
666;1;6002;FARO IZQ;2295963.67;0
666;1;6002;FARO DER XENON;2817659.98;0
666;1;6002;FARO IZQ XENON;2945632.01;0
666;1;6003;FRENTE C/MASCARA COMPLETA;2864533.41;0
666;1;7006;GUARDABARRO DER;1680170.69;0
666;1;7006;GUARDABARRO IZQ;1429915.03;0
666;1;16004;PARABRISAS;2759698.51;0
666;1;16005;PARAGOLPE / CTRO;3883246.48;0
666;1;16005;PARAGOLPE ALMA;1993955.44;0
666;1;16005;PARAGOLPE REJILLA / TAPA DER;274610.99;0
666;1;16005;PARAGOLPE REJILLA / TAPA DER 1;544517.53;0
666;1;16005;PARAGOLPE REJILLA / TAPA IZQ;274610.99;0
666;1;16005;PARAGOLPE REJILLA / TAPA IZQ 1;544517.53;0
666;1;16005;PARAGOLPE REJILLA CENTRAL;517809.98;0
666;1;16005;PARAGOLPE REJILLA / TAPA DER 2;581383.22;0
666;1;16005;PARAGOLPE REJILLA / TAPA IZQ 2;581383.22;0
666;1;18005;REJILLA RADIADOR;1533262.47;0
666;1;18005;REJILLA RADIADOR 1;3220573.95;0
666;1;18005;REJILLA RADIADOR 2;3289515.4;0
666;2;6002;FARO DER;891428.04;0
666;2;6002;FARO DER 1;3066542.06;0
666;2;6002;FARO DER 2;481520.79;0
666;2;6002;FARO IZQ;891428.04;0
666;2;6002;FARO IZQ 1;3066542.06;0
666;2;6002;FARO IZQ 2;481520.79;0
666;2;7006;GUARDABARRO DER;4457102.92;0
666;2;7006;GUARDABARRO IZQ;4457102.92;0
666;2;12009;LUNETA CRISTAL;1857829.08;0
666;2;16003;PANEL COLA COMP;934619.93;0
666;2;16005;PARAGOLPE / CTRO;4482017.01;0
666;2;16005;PARAGOLPE / CTRO 1;4482017.01;0
666;2;16005;PARAGOLPE ALMA;1310862.89;0
666;2;16005;PARAGOLPE EMBELLEC / MOLD DER;73902.48;0
666;2;16005;PARAGOLPE EMBELLEC / MOLD IZQ;73902.48;0
666;2;20006;TAPA PORTON;4288770.62;0
666;3;16024;PUERTA DEL CRISTAL;555024.77;0
666;3;16024;PUERTA DEL ESPEJO ELECTRICO;1232953.49;0
666;3;16024;PUERTA DEL ESPEJO ELECTRICO 1;1713420.89;0
666;3;16024;PUERTA DEL MANIJA EXT;429900.26;0
666;4;16024;PUERTA DEL CRISTAL;555024.77;0
666;4;16024;PUERTA DEL ESPEJO ELECTRICO;1232953.49;0
666;4;16024;PUERTA DEL ESPEJO ELECTRICO 1;1713420.89;0
666;4;16024;PUERTA DEL MANIJA EXT;429900.26;0
666;4;26001;ZOCALO;3211637.25;0
667;1;16004;PARABRISAS;3129538.65;0
667;2;6002;FARO DER;1075434.95;0
667;2;20003;TAPA BAUL;5004574.03;0
667;3;16024;PUERTA DEL MOLD INF;1366169.34;0
668;1;3011;CAPOT;5509198.41;0
668;1;6002;FARO AUXILIAR DER;603348.58;0
668;1;6002;FARO AUXILIAR IZQ;602801.58;0
668;1;6002;FARO DER;3780139.25;0
668;1;6002;FARO IZQ;3780139.25;0
668;1;6002;FARO DER XENON;3294417.83;0
668;1;6002;FARO IZQ XENON;3294417.83;0
668;1;6003;FRENTE C/MASCARA COMPLETA;2832928.14;0
668;1;7006;GUARDABARRO DER;1901296.58;0
668;1;7006;GUARDABARRO IZQ;1901296.58;0
668;1;16004;PARABRISAS;2434506.19;0
668;1;16005;PARAGOLPE / CTRO;2802111.66;0
668;1;16005;PARAGOLPE ALMA;2450605.99;0
668;1;16005;PARAGOLPE REJILLA / TAPA DER;626674.15;0
668;1;16005;PARAGOLPE REJILLA / TAPA IZQ;406207.0;0
668;1;18005;REJILLA RADIADOR;2014312.82;0
668;2;6002;FARO DER;3135189.24;0
668;2;6002;FARO DER 1;2186897.34;0
668;2;6002;FARO IZQ;3135189.24;0
668;2;6002;FARO IZQ 1;2186897.34;0
668;2;12009;LUNETA CRISTAL;2741302.15;0
668;2;16003;PANEL COLA COMP;1706556.93;0
668;2;16003;PANEL COLA INF;2098607.84;0
668;2;16003;PANEL COLA SUP;1996820.88;0
668;2;16005;PARAGOLPE / CTRO;3378606.34;0
668;2;16005;PARAGOLPE ALMA;1667394.16;0
668;2;20003;TAPA BAUL;3717475.52;0
668;3;16024;PUERTA DEL;4618723.41;0
668;3;16024;PUERTA DEL CRISTAL;725964.4;0
668;3;16024;PUERTA DEL ESPEJO ELECTRICO;3541691.89;0
668;3;26001;ZOCALO;5629557.09;0
668;4;16024;PUERTA DEL;4738923.62;0
668;4;16024;PUERTA DEL CRISTAL;702928.25;0
668;4;16024;PUERTA DEL ESPEJO ELECTRICO;1230257.54;0
668;4;26001;ZOCALO;4525765.71;0
669;1;3011;CAPOT;4322606.35;0
669;1;3011;CAPOT 1;3463055.38;0
669;1;6002;FARO AUXILIAR DER;646093.25;0
669;1;6002;FARO AUXILIAR IZQ;646444.92;0
669;1;6002;FARO DER;2390306.09;0
669;1;6002;FARO IZQ;2390306.09;0
669;1;6002;FARO DER XENON;3748594.43;0
669;1;6002;FARO IZQ XENON;3748594.43;0
669;1;6002;FARO DER XENON 1;3594214.38;0
669;1;6002;FARO IZQ XENON 1;3637342.88;0
669;1;6002;FARO DER XENON 2;4102689.44;0
669;1;6002;FARO DER XENON 4;8771854.01;0
669;1;6002;FARO IZQ XENON 2;4102689.44;0
669;1;6002;FARO IZQ XENON 4;8771854.01;0
669;1;6003;FRENTE C/MASCARA COMPLETA;2391993.81;0
669;1;7006;GUARDABARRO DER;1257029.12;0
669;1;7006;GUARDABARRO DER 1;1246662.86;0
669;1;7006;GUARDABARRO IZQ;1257029.12;0
669;1;7006;GUARDABARRO IZQ 1;1068494.9;0
669;1;16005;PARAGOLPE / CTRO;3087601.84;0
669;1;16005;PARAGOLPE / CTRO 2;3040326.0;0
669;1;16005;PARAGOLPE / CTRO 3;3040326.0;0
669;1;16005;PARAGOLPE / CTRO 4;3165670.39;0
669;1;16005;PARAGOLPE / CTRO 5;3164330.0;0
669;1;16005;PARAGOLPE ALMA;1933268.16;0
669;1;16005;PARAGOLPE REJILLA / TAPA DER;555637.12;0
669;1;16005;PARAGOLPE REJILLA / TAPA IZQ;659519.71;0
669;1;18005;REJILLA RADIADOR;1761513.34;0
669;1;18005;REJILLA RADIADOR 1;1996863.62;0
669;1;18005;REJILLA RADIADOR 2;3587135.36;0
669;2;6002;FARO DER;846542.55;2
669;2;6002;FARO DER 1;569322.75;1
669;2;6002;FARO IZQ;846542.55;2
669;2;6002;FARO IZQ 1;555123.91;1
669;2;7006;GUARDABARRO DER;5124810.44;0
669;2;7006;GUARDABARRO IZQ;5124810.44;0
669;2;12009;LUNETA CRISTAL;2280172.1;0
669;2;16003;PANEL COLA COMP;1485709.73;0
669;2;16003;PANEL COLA REFUERZO;1228970.74;0
669;2;16005;PARAGOLPE / CTRO;5564154.8;0
669;2;16005;PARAGOLPE / CTRO 1;3638646.21;0
669;2;16005;PARAGOLPE ALMA;1800945.11;0
669;2;16005;PARAGOLPE EMBELLEC / MOLD;164912.01;0
669;2;20006;TAPA PORTON;4249428.4;0
669;3;16024;PUERTA DEL;5235229.43;0
669;3;16024;PUERTA DEL CRISTAL;557548.15;0
669;3;16024;PUERTA DEL ESPEJO ELECTRICO 1;1048026.1;0
669;3;16024;PUERTA DEL MANIJA EXT;609310.49;0
669;3;16024;PUERTA DEL MOLD INF;897521.59;0
669;3;16024;PUERTA DEL MOLD MEDIA;532436.31;0
669;3;16024;PUERTA TRAS;3314453.45;0
669;3;16024;PUERTA TRAS CRISTAL;526025.25;0
669;3;16024;PUERTA TRAS MANIJA EXT;609310.49;0
669;3;16024;PUERTA TRAS MOLD INF;417583.18;0
669;3;16024;PUERTA TRAS MOLD MEDIA;351881.71;0
669;3;26001;ZOCALO;4850833.43;0
669;4;16024;PUERTA DEL;5030476.11;0
669;4;16024;PUERTA DEL CRISTAL;535246.23;0
669;4;16024;PUERTA DEL ESPEJO ELECTRICO;1058971.12;0
669;4;16024;PUERTA DEL ESPEJO ELECTRICO 1;1091693.85;0
669;4;16024;PUERTA DEL MOLD INF;897521.59;0
669;4;16024;PUERTA DEL MOLD MEDIA;532436.31;0
669;4;16024;PUERTA TRAS;3314453.45;0
669;4;16024;PUERTA TRAS CRISTAL;526025.25;0
669;4;16024;PUERTA TRAS MANIJA EXT;609310.49;0
669;4;16024;PUERTA TRAS MOLD INF;897521.59;0
669;4;16024;PUERTA TRAS MOLD MEDIA;327969.68;0
669;4;26001;ZOCALO;4850833.43;0
670;1;3011;CAPOT;4225736.15;0
670;1;3011;CAPOT;3782067.73;0
670;1;6002;FARO AUXILIAR DER;617258.19;0
670;1;6002;FARO AUXILIAR IZQ;683328.79;0
670;1;6002;FARO DER XENON;4692459.4;0
670;1;6002;FARO IZQ XENON;4983545.18;0
670;1;6003;FRENTE C/MASCARA COMPLETA;2832928.14;0
670;1;7006;GUARDABARRO DER;1604500.57;0
670;1;7006;GUARDABARRO IZQ;1604500.57;0
670;1;16004;PARABRISAS;2482981.42;0
670;1;16005;PARAGOLPE / CTRO;3863541.58;0
670;1;16005;PARAGOLPE / CTRO;3615554.54;0
670;1;16005;PARAGOLPE ALMA;2450605.99;0
670;1;16005;PARAGOLPE REJILLA / TAPA DER;371479.68;0
670;1;16005;PARAGOLPE REJILLA / TAPA DER;2135740.41;0
670;1;16005;PARAGOLPE REJILLA / TAPA IZQ;1571289.73;0
670;1;16005;PARAGOLPE REJILLA / TAPA IZQ;371479.68;0
670;1;16005;PARAGOLPE REJILLA CENTRAL;871638.61;0
670;1;18005;REJILLA RADIADOR;4174656.51;0
670;1;18005;REJILLA RADIADOR;3192333.24;0
670;2;16005;PARAGOLPE / CTRO;4580127.62;0
670;3;16024;PUERTA DEL ESPEJO ELECTRICO;3246550.91;0
670;3;16024;PUERTA TRAS CRISTAL;660844.55;0
670;4;16024;PUERTA DEL ESPEJO ELECTRICO;3246550.91;0
671;1;3011;CAPOT;3782067.73;0
671;1;3011;CAPOT;4225736.15;0
671;1;6002;FARO AUXILIAR DER;617258.19;0
671;1;6002;FARO AUXILIAR IZQ;683328.79;0
671;1;6002;FARO DER XENON;4692459.4;0
671;1;6002;FARO IZQ XENON;4983545.18;0
671;1;6003;FRENTE C/MASCARA COMPLETA;2832928.14;0
671;1;7006;GUARDABARRO DER;1604500.57;0
671;1;7006;GUARDABARRO IZQ;1604500.57;0
671;1;16004;PARABRISAS;2482981.42;0
671;1;16005;PARAGOLPE / CTRO;3615554.54;0
671;1;16005;PARAGOLPE / CTRO;3863541.58;0
671;1;16005;PARAGOLPE ALMA;2450605.99;0
671;1;16005;PARAGOLPE REJILLA / TAPA DER;371479.68;0
671;1;16005;PARAGOLPE REJILLA / TAPA DER;2135740.41;0
671;1;16005;PARAGOLPE REJILLA / TAPA IZQ;1571289.73;0
671;1;16005;PARAGOLPE REJILLA / TAPA IZQ;371479.68;0
671;1;16005;PARAGOLPE REJILLA CENTRAL;871638.61;0
671;1;18005;REJILLA RADIADOR;4174656.51;0
671;1;18005;REJILLA RADIADOR;3192333.24;0
671;2;16005;PARAGOLPE / CTRO;4580127.62;0
671;3;16024;PUERTA DEL ESPEJO ELECTRICO;3246550.91;0
671;3;16024;PUERTA TRAS CRISTAL;660844.55;0
671;4;16024;PUERTA DEL ESPEJO ELECTRICO;3246550.91;0
672;1;3011;CAPOT;5503596.85;0
672;1;3011;CAPOT 1;7520373.59;0
672;1;6002;FARO AUXILIAR DER;947453.34;0
672;1;6002;FARO AUXILIAR IZQ;947453.34;0
672;1;6002;FARO IZQ;4090761.03;0
672;1;6002;FARO DER XENON;2938530.11;0
672;1;6002;FARO IZQ XENON;2938530.11;0
672;1;6002;FARO DER XENON 1;3376227.54;0
672;1;6002;FARO IZQ XENON 1;3379364.79;0
672;1;6003;FRENTE C/MASCARA COMPLETA;3263427.14;0
672;1;7006;GUARDABARRO DER;1806058.79;0
672;1;7006;GUARDABARRO IZQ;1889452.9;0
672;1;16004;PARABRISAS;3011915.89;0
672;1;16005;PARAGOLPE / CTRO;3795254.24;0
672;1;16005;PARAGOLPE / CTRO 1;6414843.32;0
672;1;16005;PARAGOLPE ALMA;3909317.63;0
672;1;16005;PARAGOLPE REJILLA / TAPA DER;294540.69;0
672;1;16005;PARAGOLPE REJILLA / TAPA DER 1;1162894.76;0
672;1;16005;PARAGOLPE REJILLA / TAPA IZQ;453508.0;0
672;1;16005;PARAGOLPE REJILLA / TAPA IZQ 1;1162894.76;0
672;1;18005;REJILLA RADIADOR;3588562.25;0
672;1;18005;REJILLA RADIADOR 1;4046305.29;0
672;2;6002;FARO DER;1557042.98;0
672;2;6002;FARO IZQ;1557042.98;0
672;2;12009;LUNETA CRISTAL;2543269.39;0
672;2;16003;PANEL COLA COMP;3391076.31;0
672;2;16003;PANEL COLA REFUERZO;869508.77;0
672;2;16005;PARAGOLPE / CTRO;4003050.62;0
672;2;16005;PARAGOLPE ALMA;2522648.93;0
672;2;16005;PARAGOLPE EMBELLEC / MOLD;3505476.86;0
672;2;20006;TAPA PORTON;6372168.26;0
672;3;16024;PUERTA DEL;4960413.67;0
672;3;16024;PUERTA DEL CRISTAL;666908.83;0
672;3;16024;PUERTA DEL ESPEJO ELECTRICO;187193.93;0
672;3;16024;PUERTA DEL MANIJA EXT;429900.26;0
672;4;16024;PUERTA DEL;4960413.67;0
672;4;16024;PUERTA DEL CRISTAL;666908.83;0
672;4;16024;PUERTA DEL ESPEJO ELECTRICO;187193.93;0
672;4;16024;PUERTA DEL MANIJA EXT;429900.26;0
672;4;16024;PUERTA DEL MOLD SUP;79242.72;0
672;4;26001;ZOCALO;3604469.95;0
673;1;3011;CAPOT;5503596.85;0
673;1;3011;CAPOT;4322606.35;0
673;1;3011;CAPOT 1;7520373.59;0
673;1;3011;CAPOT 1;3463055.38;0
673;1;6002;FARO AUXILIAR DER;1188396.85;0
673;1;6002;FARO AUXILIAR IZQ;1188396.85;0
673;1;6002;FARO DER;2390306.09;0
673;1;6002;FARO IZQ;2390306.09;0
673;1;6002;FARO DER XENON;2938530.11;0
673;1;6002;FARO IZQ XENON;3748594.43;0
673;1;6002;FARO DER XENON 1;3376227.54;0
673;1;6002;FARO IZQ XENON 1;3637342.88;0
673;1;6002;FARO DER XENON 2;4102689.44;0
673;1;6002;FARO DER XENON 4;8771854.01;0
673;1;6002;FARO IZQ XENON 2;4102689.44;0
673;1;6002;FARO IZQ XENON 4;8771854.01;0
673;1;6003;FRENTE C/MASCARA COMPLETA;3263427.14;0
673;1;6003;FRENTE C/MASCARA COMPLETA;2391993.81;0
673;1;7006;GUARDABARRO DER;1806058.79;0
673;1;7006;GUARDABARRO DER 1;1246662.86;0
673;1;7006;GUARDABARRO IZQ;1889452.9;0
673;1;7006;GUARDABARRO IZQ 1;1246662.86;0
673;1;16004;PARABRISAS;3011915.89;0
673;1;16005;PARAGOLPE / CTRO;3795254.24;0
673;1;16005;PARAGOLPE / CTRO 1;6414843.32;0
673;1;16005;PARAGOLPE / CTRO 2;3040326.0;0
673;1;16005;PARAGOLPE / CTRO 3;3040326.0;0
673;1;16005;PARAGOLPE / CTRO 4;3165670.39;0
673;1;16005;PARAGOLPE / CTRO 5;3164330.0;0
673;1;16005;PARAGOLPE ALMA;3909317.63;0
673;1;16005;PARAGOLPE ALMA;1800945.11;0
673;1;16005;PARAGOLPE REJILLA / TAPA DER;659519.71;0
673;1;16005;PARAGOLPE REJILLA / TAPA DER;294540.69;0
673;1;16005;PARAGOLPE REJILLA / TAPA DER 1;1162894.76;0
673;1;16005;PARAGOLPE REJILLA / TAPA IZQ;453508.0;0
673;1;16005;PARAGOLPE REJILLA / TAPA IZQ;659519.71;0
673;1;16005;PARAGOLPE REJILLA / TAPA IZQ 1;1162894.76;0
673;1;18005;REJILLA RADIADOR;3588562.25;0
673;1;18005;REJILLA RADIADOR;1761513.34;0
673;1;18005;REJILLA RADIADOR 1;1996863.62;0
673;1;18005;REJILLA RADIADOR 1;4046305.29;0
673;1;18005;REJILLA RADIADOR 2;787052.79;0
673;1;18005;REJILLA RADIADOR 3;3587135.36;0
673;2;6002;FARO DER;974674.4;0
673;2;6002;FARO DER;1557042.98;0
673;2;6002;FARO IZQ;1557042.98;0
673;2;6002;FARO IZQ;974674.4;0
673;2;7006;GUARDABARRO DER;5124810.44;0
673;2;12009;LUNETA CRISTAL;2543269.39;0
673;2;16003;PANEL COLA COMP;3391076.31;0
673;2;16003;PANEL COLA REFUERZO;869508.77;0
673;2;16003;PANEL COLA REFUERZO;1228970.74;0
673;2;16003;PANEL COLA SUP;1485709.73;0
673;2;16005;PARAGOLPE / CTRO;3147049.87;0
673;2;16005;PARAGOLPE / CTRO;4003050.62;0
673;2;16005;PARAGOLPE / CTRO 1;3903359.25;0
673;2;16005;PARAGOLPE ALMA;1800945.11;0
673;2;16005;PARAGOLPE ALMA;2522648.93;0
673;2;16005;PARAGOLPE EMBELLEC / MOLD;3505476.86;0
673;2;16005;PARAGOLPE EMBELLEC / MOLD;148703.06;0
673;2;20006;TAPA PORTON;6372168.26;0
673;2;20006;TAPA PORTON;4249428.4;0
673;2;20006;TAPA PORTON 1;4081264.06;0
673;3;16024;PUERTA DEL;4960413.67;0
673;3;16024;PUERTA DEL;3462584.44;0
673;3;16024;PUERTA DEL CRISTAL;666908.83;0
673;3;16024;PUERTA DEL ESPEJO ELECTRICO;187193.93;0
673;3;16024;PUERTA DEL ESPEJO ELECTRICO;1091693.85;0
673;3;16024;PUERTA DEL ESPEJO ELECTRICO 1;1048026.1;0
673;3;16024;PUERTA DEL MANIJA EXT;495676.9;0
673;3;16024;PUERTA DEL MANIJA EXT;429900.26;0
673;3;16024;PUERTA DEL MOLD INF;566135.83;0
673;3;16024;PUERTA DEL MOLD MEDIA;566135.83;0
673;3;26001;ZOCALO;3055533.66;0
673;4;16024;PUERTA DEL;4960413.67;0
673;4;16024;PUERTA DEL;5516348.66;0
673;4;16024;PUERTA DEL CRISTAL;589823.18;0
673;4;16024;PUERTA DEL ESPEJO ELECTRICO;1058971.12;0
673;4;16024;PUERTA DEL ESPEJO ELECTRICO;187193.93;0
673;4;16024;PUERTA DEL ESPEJO ELECTRICO 1;1091693.85;0
673;4;16024;PUERTA DEL MANIJA EXT;429900.26;0
673;4;16024;PUERTA DEL MOLD INF;763017.37;0
673;4;16024;PUERTA DEL MOLD MEDIA;566135.83;0
673;4;16024;PUERTA DEL MOLD SUP;79242.72;0
673;4;16024;PUERTA DEL MOLD SUP;325761.07;0
673;4;26001;ZOCALO;4364701.78;0
673;4;26001;ZOCALO;3604469.95;0
674;1;3011;CAPOT;5503596.85;0
674;1;3011;CAPOT 1;7520373.59;0
674;1;6002;FARO AUXILIAR DER;947453.34;0
674;1;6002;FARO AUXILIAR IZQ;947453.34;0
674;1;6002;FARO IZQ;4090761.03;0
674;1;6002;FARO DER XENON;2938530.11;0
674;1;6002;FARO IZQ XENON;2938530.11;0
674;1;6002;FARO DER XENON 1;3376227.54;0
674;1;6002;FARO IZQ XENON 1;3379364.79;0
674;1;6003;FRENTE C/MASCARA COMPLETA;3263427.14;0
674;1;7006;GUARDABARRO DER;1806058.79;0
674;1;7006;GUARDABARRO IZQ;1889452.9;0
674;1;16004;PARABRISAS;3011915.89;0
674;1;16005;PARAGOLPE / CTRO;3795254.24;0
674;1;16005;PARAGOLPE / CTRO 1;6414843.32;0
674;1;16005;PARAGOLPE ALMA;3909317.63;0
674;1;16005;PARAGOLPE REJILLA / TAPA DER;294540.69;0
674;1;16005;PARAGOLPE REJILLA / TAPA DER 1;1162894.76;0
674;1;16005;PARAGOLPE REJILLA / TAPA IZQ;453508.0;0
674;1;16005;PARAGOLPE REJILLA / TAPA IZQ 1;1162894.76;0
674;1;18005;REJILLA RADIADOR;3588562.25;0
674;1;18005;REJILLA RADIADOR 1;4046305.29;0
674;2;6002;FARO DER;1557042.98;0
674;2;6002;FARO IZQ;1557042.98;0
674;2;12009;LUNETA CRISTAL;2543269.39;0
674;2;16003;PANEL COLA COMP;3391076.31;0
674;2;16003;PANEL COLA REFUERZO;869508.77;0
674;2;16005;PARAGOLPE / CTRO;4003050.62;0
674;2;16005;PARAGOLPE ALMA;2522648.93;0
674;2;16005;PARAGOLPE EMBELLEC / MOLD;3505476.86;0
674;2;20006;TAPA PORTON;6372168.26;0
674;3;16024;PUERTA DEL;4960413.67;0
674;3;16024;PUERTA DEL CRISTAL;666908.83;0
674;3;16024;PUERTA DEL ESPEJO ELECTRICO;187193.93;0
674;3;16024;PUERTA DEL MANIJA EXT;429900.26;0
674;4;16024;PUERTA DEL;4960413.67;0
674;4;16024;PUERTA DEL CRISTAL;666908.83;0
674;4;16024;PUERTA DEL ESPEJO ELECTRICO;187193.93;0
674;4;16024;PUERTA DEL MANIJA EXT;429900.26;0
674;4;16024;PUERTA DEL MOLD SUP;79242.72;0
674;4;26001;ZOCALO;3604469.95;0
675;1;3011;CAPOT;5503596.85;0
675;1;3011;CAPOT 1;7520373.59;0
675;1;6002;FARO AUXILIAR DER;947453.34;0
675;1;6002;FARO AUXILIAR IZQ;947453.34;0
675;1;6002;FARO IZQ;4090761.03;0
675;1;6002;FARO DER XENON;2938530.11;0
675;1;6002;FARO IZQ XENON;2938530.11;0
675;1;6002;FARO DER XENON 1;3376227.54;0
675;1;6002;FARO IZQ XENON 1;3379364.79;0
675;1;6003;FRENTE C/MASCARA COMPLETA;3263427.14;0
675;1;7006;GUARDABARRO DER;1806058.79;0
675;1;7006;GUARDABARRO IZQ;1889452.9;0
675;1;16004;PARABRISAS;3011915.89;0
675;1;16005;PARAGOLPE / CTRO;3795254.24;0
675;1;16005;PARAGOLPE / CTRO 1;6414843.32;0
675;1;16005;PARAGOLPE ALMA;3909317.63;0
675;1;16005;PARAGOLPE REJILLA / TAPA DER;294540.69;0
675;1;16005;PARAGOLPE REJILLA / TAPA DER 1;1162894.76;0
