COD_CLASE;COD_MARCA;DESC_MARC;COD_MODELO;DESC_MODE;COD_PARTE;ID_ELEM;DESC_ELEM;NRO_PIEZA;VALOR;FECHA
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;3;33853;PUERTA DEL ESPEJO MANUAL C/ CONTROL;5U1/857508//1NN;34827.95;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;3;33854;PUERTA DEL ESPEJO MANUAL CRISTAL;5U1/857522//;14342.64;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;3;33855;PUERTA DEL ESPEJO MANUAL CARCAZA;5Z1/857538/B/9B9;9289.42;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;3;33906;PUERTA DEL ESPEJO ELECTRICO;5U1/857508/A/1NN;58658.65;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;3;33912;PUERTA DEL ESPEJO MANUAL EMBELLEC;5U1/857538//1NN;16969.74;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;5U1/857522//;14342.64;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;3;33935;PUERTA DEL ESPEJO ELECT EMBELLEC;5U1/857538//1NN;16969.74;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;3;51797;PUERTA DEL ESPEJO MANUAL C/ CONTROL 1;5U1/857508/K/1NN;72521.12;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;3;51802;PUERTA DEL ESPEJO MANUAL EMBELLEC 1;5U1/857538/A/GRU;26663.92;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;3;51803;PUERTA DEL ESPEJO ELECTRICO 1;5U1/857508/N/1NN;148517.15;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;3;51807;PUERTA DEL ESPEJO ELECT CRISTAL 1;5U1/857522/A/;16036.65;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;3;51811;PUERTA DEL ESPEJO ELECT EMBELLEC 1;5U1/857538/A/GRU;26663.92;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;3;65141;PUERTA DEL ESPEJO MANUAL CRISTAL 1;5U1/857522/A/;16036.65;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;3;69301;PUERTA DEL ESPEJO GIRO;5Z0/949102//;51067.18;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;3;83061;PUERTA DEL ESPEJO MOLD INT;5U0/837974/A/1NN;5390.05;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;3;83494;PUERTA DEL ESPEJO MANUAL CRISTAL 2;5Z1/857522/A/;25011.13;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;4;33968;PUERTA DEL ESPEJO MANUAL C/ CONTROL;5U1/857507//1NN;45835.09;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;4;33969;PUERTA DEL ESPEJO MANUAL CRISTAL;5U1/857521//;14342.64;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;4;33970;PUERTA DEL ESPEJO MANUAL CARCAZA;5Z1/857537//9B9;9259.82;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;4;34021;PUERTA DEL ESPEJO ELECTRICO;5U1/857507/A/1NN;69665.79;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;4;34027;PUERTA DEL ESPEJO MANUAL EMBELLEC;5U1/857537//1NN;16969.74;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;5U1/857521//;14342.64;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;4;34049;PUERTA DEL ESPEJO ELECT EMBELLEC;5U1/857537//1NN;16969.74;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;4;51897;PUERTA DEL ESPEJO MANUAL C/ CONTROL 1;5U1/857507/K/1NN;72521.12;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;4;51902;PUERTA DEL ESPEJO MANUAL EMBELLEC 1;5U1/857537/A/GRU;26663.92;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;4;51903;PUERTA DEL ESPEJO ELECTRICO 1;5U1/857507/N/1NN;103968.95;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;4;51907;PUERTA DEL ESPEJO ELECT CRISTAL 1;5U1/857521/A/;13056.93;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;4;51911;PUERTA DEL ESPEJO ELECT EMBELLEC 1;5U1/857537/A/GRU;26663.92;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;4;65142;PUERTA DEL ESPEJO MANUAL CRISTAL 1;5U1/857521/A/;13056.93;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;4;69303;PUERTA DEL ESPEJO GIRO;5Z0/949101//;51067.18;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;4;83063;PUERTA DEL ESPEJO MOLD INT;5U0/837973/A/1NN;5390.05;2023-12-04
901;4;Volkswagen;46;*VOYAGE 08/13 13/16 16/19 19/.;4;83495;PUERTA DEL ESPEJO MANUAL CRISTAL 2;5Z1/857521//;25011.13;2023-12-04
901;4;Volkswagen;47;*PASSAT CC 09/12 Y CC 12/...;3;33906;PUERTA DEL ESPEJO ELECTRICO;3C8/857508/BG/9B9;267584.53;2023-12-04
901;4;Volkswagen;47;*PASSAT CC 09/12 Y CC 12/...;3;33915;PUERTA DEL ESPEJO ELECT MOTOR;3D0/959578/C/;93390.60;2023-12-04
901;4;Volkswagen;47;*PASSAT CC 09/12 Y CC 12/...;3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;3C8/857538//GRU;41968.08;2023-12-04
901;4;Volkswagen;47;*PASSAT CC 09/12 Y CC 12/...;3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;3C8/857522//;68701.63;2023-12-04
901;4;Volkswagen;47;*PASSAT CC 09/12 Y CC 12/...;3;33935;PUERTA DEL ESPEJO ELECT EMBELLEC;1K8/857602/A/9B9;19676.61;2023-12-04
901;4;Volkswagen;47;*PASSAT CC 09/12 Y CC 12/...;3;51803;PUERTA DEL ESPEJO ELECTRICO 1;3C8/857508/BT/9B9;620912.17;2023-12-04
901;4;Volkswagen;47;*PASSAT CC 09/12 Y CC 12/...;3;51804;PUERTA DEL ESPEJO ELECTRICO 2;3C8/857508/CF/9B9;589038.67;2023-12-04
901;4;Volkswagen;47;*PASSAT CC 09/12 Y CC 12/...;3;51807;PUERTA DEL ESPEJO ELECT CRISTAL 1;3C8/857522//;68701.63;2023-12-04
901;4;Volkswagen;47;*PASSAT CC 09/12 Y CC 12/...;3;69301;PUERTA DEL ESPEJO GIRO;3C8/949102/D/;34930.39;2023-12-04
901;4;Volkswagen;47;*PASSAT CC 09/12 Y CC 12/...;3;84945;PUERTA DEL ESPEJO GIRO 1;3C8/949102/E/;33497.00;2023-12-04
901;4;Volkswagen;47;*PASSAT CC 09/12 Y CC 12/...;4;34021;PUERTA DEL ESPEJO ELECTRICO;3C8/857507/BG/9B9;250227.41;2023-12-04
901;4;Volkswagen;47;*PASSAT CC 09/12 Y CC 12/...;4;34030;PUERTA DEL ESPEJO ELECT MOTOR;3D0/959578/C/;93390.60;2023-12-04
901;4;Volkswagen;47;*PASSAT CC 09/12 Y CC 12/...;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;3C8/857521//;86438.10;2023-12-04
901;4;Volkswagen;47;*PASSAT CC 09/12 Y CC 12/...;4;34049;PUERTA DEL ESPEJO ELECT EMBELLEC;1K8/857601/A/9B9;19676.61;2023-12-04
901;4;Volkswagen;47;*PASSAT CC 09/12 Y CC 12/...;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;3C8/857537//GRU;41985.45;2023-12-04
901;4;Volkswagen;47;*PASSAT CC 09/12 Y CC 12/...;4;51903;PUERTA DEL ESPEJO ELECTRICO 1;3C8/857507/BT/9B9;630963.32;2023-12-04
901;4;Volkswagen;47;*PASSAT CC 09/12 Y CC 12/...;4;51904;PUERTA DEL ESPEJO ELECTRICO 2;3C8/857507/CD/9B9;589481.72;2023-12-04
901;4;Volkswagen;47;*PASSAT CC 09/12 Y CC 12/...;4;51907;PUERTA DEL ESPEJO ELECT CRISTAL 1;3C8/857521/C/;211344.39;2023-12-04
901;4;Volkswagen;47;*PASSAT CC 09/12 Y CC 12/...;4;69303;PUERTA DEL ESPEJO GIRO;3C8/949101/D/;34930.39;2023-12-04
901;4;Volkswagen;47;*PASSAT CC 09/12 Y CC 12/...;4;84946;PUERTA DEL ESPEJO GIRO 1;3C8/949101/E/;33497.00;2023-12-04
901;4;Volkswagen;48;*FOX 5P 10/14;3;33853;PUERTA DEL ESPEJO MANUAL C/ CONTROL;5Z1/857508/K/9B9;59023.91;2023-12-04
901;4;Volkswagen;48;*FOX 5P 10/14;3;33854;PUERTA DEL ESPEJO MANUAL CRISTAL;5Z1/857522/A/;25011.13;2023-12-04
901;4;Volkswagen;48;*FOX 5P 10/14;3;33906;PUERTA DEL ESPEJO ELECTRICO;5Z1/857508/L/9B9;89532.92;2023-12-04
901;4;Volkswagen;48;*FOX 5P 10/14;3;33912;PUERTA DEL ESPEJO MANUAL EMBELLEC;5Z1/857538/B/9B9;9289.42;2023-12-04
901;4;Volkswagen;48;*FOX 5P 10/14;3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;5Z1/857522/A/;25011.13;2023-12-04
901;4;Volkswagen;48;*FOX 5P 10/14;3;33935;PUERTA DEL ESPEJO ELECT EMBELLEC;5Z1/857538/D/9B9;8104.80;2023-12-04
901;4;Volkswagen;48;*FOX 5P 10/14;3;51802;PUERTA DEL ESPEJO MANUAL EMBELLEC 1;5Z1/857538/C/GRU;15962.82;2023-12-04
901;4;Volkswagen;48;*FOX 5P 10/14;3;51803;PUERTA DEL ESPEJO ELECTRICO 1;5Z1/857508/M/9B9;247675.33;2023-12-04
901;4;Volkswagen;48;*FOX 5P 10/14;3;51811;PUERTA DEL ESPEJO ELECT EMBELLEC 1;5Z1/857538/C/GRU;15962.82;2023-12-04
901;4;Volkswagen;48;*FOX 5P 10/14;3;69301;PUERTA DEL ESPEJO GIRO;5Z0/949102//;51067.18;2023-12-04
901;4;Volkswagen;48;*FOX 5P 10/14;3;79821;PUERTA DEL ESPEJO MANUAL EMBELLEC 2;5Z1/857538/D/9B9;8104.80;2023-12-04
901;4;Volkswagen;48;*FOX 5P 10/14;3;79822;PUERTA DEL ESPEJO MANUAL EMBELLEC 3;5Z1/857538/E/GRU;12833.42;2023-12-04
901;4;Volkswagen;48;*FOX 5P 10/14;4;33968;PUERTA DEL ESPEJO MANUAL C/ CONTROL;5Z1/857507/D/9B9;88027.45;2023-12-04
901;4;Volkswagen;48;*FOX 5P 10/14;4;33969;PUERTA DEL ESPEJO MANUAL CRISTAL;5Z1/857521//;25011.13;2023-12-04
901;4;Volkswagen;48;*FOX 5P 10/14;4;34021;PUERTA DEL ESPEJO ELECTRICO;5Z1/857507/E/9B9;89532.92;2023-12-04
901;4;Volkswagen;48;*FOX 5P 10/14;4;34027;PUERTA DEL ESPEJO MANUAL EMBELLEC;5Z1/857537//9B9;9259.82;2023-12-04
901;4;Volkswagen;48;*FOX 5P 10/14;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;5Z1/857521//;25011.13;2023-12-04
901;4;Volkswagen;48;*FOX 5P 10/14;4;34049;PUERTA DEL ESPEJO ELECT EMBELLEC;5Z1/857537/B/9B9;8926.15;2023-12-04
901;4;Volkswagen;48;*FOX 5P 10/14;4;51902;PUERTA DEL ESPEJO MANUAL EMBELLEC 1;5Z1/857537/A/GRU;15962.82;2023-12-04
901;4;Volkswagen;48;*FOX 5P 10/14;4;51911;PUERTA DEL ESPEJO ELECT EMBELLEC 1;5Z1/857537/A/GRU;15962.82;2023-12-04
901;4;Volkswagen;48;*FOX 5P 10/14;4;69303;PUERTA DEL ESPEJO GIRO;5Z0/949101//;51067.18;2023-12-04
901;4;Volkswagen;48;*FOX 5P 10/14;4;79823;PUERTA DEL ESPEJO MANUAL EMBELLEC 2;5Z1/857537/B/9B9;8926.15;2023-12-04
901;4;Volkswagen;48;*FOX 5P 10/14;4;79824;PUERTA DEL ESPEJO MANUAL EMBELLEC 3;5Z1/857537/C/GRU;24492.11;2023-12-04
901;4;Volkswagen;49;*FOX 3P 10/14;3;33853;PUERTA DEL ESPEJO MANUAL C/ CONTROL;5Z1/857508/K/9B9;59023.91;2023-12-04
901;4;Volkswagen;49;*FOX 3P 10/14;3;33854;PUERTA DEL ESPEJO MANUAL CRISTAL;5Z1/857522/A/;25011.13;2023-12-04
901;4;Volkswagen;49;*FOX 3P 10/14;3;33906;PUERTA DEL ESPEJO ELECTRICO;5Z1/857508/L/9B9;89532.92;2023-12-04
901;4;Volkswagen;49;*FOX 3P 10/14;3;33912;PUERTA DEL ESPEJO MANUAL EMBELLEC;5Z1/857538/B/9B9;9289.42;2023-12-04
901;4;Volkswagen;49;*FOX 3P 10/14;3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;5Z1/857522/A/;25011.13;2023-12-04
901;4;Volkswagen;49;*FOX 3P 10/14;3;33935;PUERTA DEL ESPEJO ELECT EMBELLEC;5Z1/857538/D/9B9;8104.80;2023-12-04
901;4;Volkswagen;49;*FOX 3P 10/14;3;51802;PUERTA DEL ESPEJO MANUAL EMBELLEC 1;5Z1/857538/C/GRU;15962.82;2023-12-04
901;4;Volkswagen;49;*FOX 3P 10/14;3;51803;PUERTA DEL ESPEJO ELECTRICO 1;5Z1/857508/M/9B9;247675.33;2023-12-04
901;4;Volkswagen;49;*FOX 3P 10/14;3;51811;PUERTA DEL ESPEJO ELECT EMBELLEC 1;5Z1/857538/C/GRU;15962.82;2023-12-04
901;4;Volkswagen;49;*FOX 3P 10/14;3;69301;PUERTA DEL ESPEJO GIRO;5Z0/949102//;51067.18;2023-12-04
901;4;Volkswagen;49;*FOX 3P 10/14;3;79821;PUERTA DEL ESPEJO MANUAL EMBELLEC 2;5Z1/857538/D/9B9;8104.80;2023-12-04
901;4;Volkswagen;49;*FOX 3P 10/14;3;79822;PUERTA DEL ESPEJO MANUAL EMBELLEC 3;5Z1/857538/E/GRU;12833.42;2023-12-04
901;4;Volkswagen;49;*FOX 3P 10/14;4;33968;PUERTA DEL ESPEJO MANUAL C/ CONTROL;5Z1/857507/D/9B9;88027.45;2023-12-04
901;4;Volkswagen;49;*FOX 3P 10/14;4;33969;PUERTA DEL ESPEJO MANUAL CRISTAL;5Z1/857521//;25011.13;2023-12-04
901;4;Volkswagen;49;*FOX 3P 10/14;4;34021;PUERTA DEL ESPEJO ELECTRICO;5Z1/857507/E/9B9;89532.92;2023-12-04
901;4;Volkswagen;49;*FOX 3P 10/14;4;34027;PUERTA DEL ESPEJO MANUAL EMBELLEC;5Z1/857537//9B9;9259.82;2023-12-04
901;4;Volkswagen;49;*FOX 3P 10/14;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;5Z1/857521//;25011.13;2023-12-04
901;4;Volkswagen;49;*FOX 3P 10/14;4;34049;PUERTA DEL ESPEJO ELECT EMBELLEC;5Z1/857537/B/9B9;8926.15;2023-12-04
901;4;Volkswagen;49;*FOX 3P 10/14;4;51902;PUERTA DEL ESPEJO MANUAL EMBELLEC 1;5Z1/857537/A/GRU;15962.82;2023-12-04
901;4;Volkswagen;49;*FOX 3P 10/14;4;51911;PUERTA DEL ESPEJO ELECT EMBELLEC 1;5Z1/857537/A/GRU;15962.82;2023-12-04
901;4;Volkswagen;49;*FOX 3P 10/14;4;69303;PUERTA DEL ESPEJO GIRO;5Z0/949101//;51067.18;2023-12-04
901;4;Volkswagen;49;*FOX 3P 10/14;4;79823;PUERTA DEL ESPEJO MANUAL EMBELLEC 2;5Z1/857537/B/9B9;8926.15;2023-12-04
901;4;Volkswagen;49;*FOX 3P 10/14;4;79824;PUERTA DEL ESPEJO MANUAL EMBELLEC 3;5Z1/857537/C/GRU;24492.11;2023-12-04
901;4;Volkswagen;50;*VENTO 11/15;3;33906;PUERTA DEL ESPEJO ELECTRICO;5C7/857508/R/;147431.24;2023-12-04
901;4;Volkswagen;50;*VENTO 11/15;3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;5C6/857538/A/GRU;51827.32;2023-12-04
901;4;Volkswagen;50;*VENTO 11/15;3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;5C6/857522/B/;29907.65;2023-12-04
901;4;Volkswagen;50;*VENTO 11/15;3;51803;PUERTA DEL ESPEJO ELECTRICO 1;5C7/857508/AP/;256430.11;2023-12-04
901;4;Volkswagen;50;*VENTO 11/15;3;69301;PUERTA DEL ESPEJO GIRO;3C8/949102/E/;33497.00;2023-12-04
901;4;Volkswagen;50;*VENTO 11/15;4;34021;PUERTA DEL ESPEJO ELECTRICO;5C7/857507/Q/;147431.24;2023-12-04
901;4;Volkswagen;50;*VENTO 11/15;4;34030;PUERTA DEL ESPEJO ELECT MOTOR;3D0/959578/B/;63052.03;2023-12-04
901;4;Volkswagen;50;*VENTO 11/15;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;5C6/857521/B/;26604.69;2023-12-04
901;4;Volkswagen;50;*VENTO 11/15;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;5C6/857537/A/GRU;36279.12;2023-12-04
901;4;Volkswagen;50;*VENTO 11/15;4;51903;PUERTA DEL ESPEJO ELECTRICO 1;5C7/857507/AM/;249801.73;2023-12-04
901;4;Volkswagen;50;*VENTO 11/15;4;69303;PUERTA DEL ESPEJO GIRO;3C8/949101/E/;33497.00;2023-12-04
901;4;Volkswagen;51;*PASSAT 11/17;3;33906;PUERTA DEL ESPEJO ELECTRICO;3AA/857508//9B9;192938.29;2023-12-04
901;4;Volkswagen;51;*PASSAT 11/17;3;33915;PUERTA DEL ESPEJO ELECT MOTOR;3D0/959578/C/;93390.60;2023-12-04
901;4;Volkswagen;51;*PASSAT 11/17;3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;3C8/857538//GRU;41968.08;2023-12-04
901;4;Volkswagen;51;*PASSAT 11/17;3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;3C8/857522//;68701.63;2023-12-04
901;4;Volkswagen;51;*PASSAT 11/17;3;51803;PUERTA DEL ESPEJO ELECTRICO 1;3AC/857508/F/9B9;687004.73;2023-12-04
901;4;Volkswagen;51;*PASSAT 11/17;4;34021;PUERTA DEL ESPEJO ELECTRICO;3AA/857507//9B9;192938.29;2023-12-04
901;4;Volkswagen;51;*PASSAT 11/17;4;34030;PUERTA DEL ESPEJO ELECT MOTOR;3D0/959578/C/;93390.60;2023-12-04
901;4;Volkswagen;51;*PASSAT 11/17;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;3C8/857521//;86438.10;2023-12-04
901;4;Volkswagen;51;*PASSAT 11/17;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;3C8/857537//GRU;41985.45;2023-12-04
901;4;Volkswagen;51;*PASSAT 11/17;4;51903;PUERTA DEL ESPEJO ELECTRICO 1;3AB/857507/F/9B9;246926.27;2023-12-04
901;4;Volkswagen;52;*GOLF 6 5P 11/14;3;33906;PUERTA DEL ESPEJO ELECTRICO;5K0/857508/AD/9B9;167084.68;2023-12-04
901;4;Volkswagen;52;*GOLF 6 5P 11/14;3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;5K0/857522//;74864.15;2023-12-04
901;4;Volkswagen;52;*GOLF 6 5P 11/14;3;33935;PUERTA DEL ESPEJO ELECT EMBELLEC;5K0/857538//GRU;31969.07;2023-12-04
901;4;Volkswagen;52;*GOLF 6 5P 11/14;3;69301;PUERTA DEL ESPEJO GIRO;5K0/949102//;27862.53;2023-12-04
901;4;Volkswagen;52;*GOLF 6 5P 11/14;4;34021;PUERTA DEL ESPEJO ELECTRICO;5K0/857507/AD/9B9;148208.03;2023-12-04
901;4;Volkswagen;52;*GOLF 6 5P 11/14;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;5K0/857521//;87542.10;2023-12-04
901;4;Volkswagen;52;*GOLF 6 5P 11/14;4;34049;PUERTA DEL ESPEJO ELECT EMBELLEC;5K0/857537//GRU;48250.40;2023-12-04
901;4;Volkswagen;52;*GOLF 6 5P 11/14;4;69303;PUERTA DEL ESPEJO GIRO;5K0/949101//;39717.00;2023-12-04
901;4;Volkswagen;53;*THE BEETLE 14/17 Y 17/20;3;33906;PUERTA DEL ESPEJO ELECTRICO;5C5/857508/N/9B9;365472.41;2023-12-04
901;4;Volkswagen;53;*THE BEETLE 14/17 Y 17/20;3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;3C8/857537//GRU;41985.45;2023-12-04
901;4;Volkswagen;53;*THE BEETLE 14/17 Y 17/20;3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;5C5/857521//;46954.56;2023-12-04
901;4;Volkswagen;53;*THE BEETLE 14/17 Y 17/20;3;69301;PUERTA DEL ESPEJO GIRO;3C8/949102/D/;34930.39;2023-12-04
901;4;Volkswagen;53;*THE BEETLE 14/17 Y 17/20;4;34021;PUERTA DEL ESPEJO ELECTRICO;5C5/857507/M/9B9;365472.41;2023-12-04
901;4;Volkswagen;53;*THE BEETLE 14/17 Y 17/20;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;5C5/857521//;46954.56;2023-12-04
901;4;Volkswagen;53;*THE BEETLE 14/17 Y 17/20;4;34049;PUERTA DEL ESPEJO ELECT EMBELLEC;1K8/857602/A/9B9;19676.61;2023-12-04
901;4;Volkswagen;53;*THE BEETLE 14/17 Y 17/20;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;3C8/857537//GRU;41985.45;2023-12-04
901;4;Volkswagen;53;*THE BEETLE 14/17 Y 17/20;4;69303;PUERTA DEL ESPEJO GIRO;3C8/949101/D/;34930.39;2023-12-04
901;4;Volkswagen;54;*GOL TREND 3P 13/16 16/..;3;33853;PUERTA DEL ESPEJO MANUAL C/ CONTROL;5U7/857508/F/9B9;42819.43;2023-12-04
901;4;Volkswagen;54;*GOL TREND 3P 13/16 16/..;3;33854;PUERTA DEL ESPEJO MANUAL CRISTAL;5U1/857522//;14342.64;2023-12-04
901;4;Volkswagen;54;*GOL TREND 3P 13/16 16/..;3;33855;PUERTA DEL ESPEJO MANUAL CARCAZA;5Z1/857538/B/9B9;9289.42;2023-12-04
901;4;Volkswagen;54;*GOL TREND 3P 13/16 16/..;3;33906;PUERTA DEL ESPEJO ELECTRICO;5U7/857508/H/9B9;43801.09;2023-12-04
901;4;Volkswagen;54;*GOL TREND 3P 13/16 16/..;3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;5Z1/857537/A/GRU;15962.82;2023-12-04
901;4;Volkswagen;54;*GOL TREND 3P 13/16 16/..;3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;5Z1/857522/A/;25011.13;2023-12-04
901;4;Volkswagen;54;*GOL TREND 3P 13/16 16/..;3;83061;PUERTA DEL ESPEJO MOLD INT;5U0/837974/A/1NN;5390.05;2023-12-04
901;4;Volkswagen;54;*GOL TREND 3P 13/16 16/..;4;33968;PUERTA DEL ESPEJO MANUAL C/ CONTROL;5U7/857507/F/9B9;44487.39;2023-12-04
901;4;Volkswagen;54;*GOL TREND 3P 13/16 16/..;4;33969;PUERTA DEL ESPEJO MANUAL CRISTAL;5Z1/857521//;25011.13;2023-12-04
901;4;Volkswagen;54;*GOL TREND 3P 13/16 16/..;4;33970;PUERTA DEL ESPEJO MANUAL CARCAZA;5Z1/857537//9B9;9259.82;2023-12-04
901;4;Volkswagen;54;*GOL TREND 3P 13/16 16/..;4;34021;PUERTA DEL ESPEJO ELECTRICO;5U7/857507/H/1NN;102431.31;2023-12-04
901;4;Volkswagen;54;*GOL TREND 3P 13/16 16/..;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;5Z1/857521//;25011.13;2023-12-04
901;4;Volkswagen;54;*GOL TREND 3P 13/16 16/..;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;5Z1/857537/B/9B9;8926.15;2023-12-04
901;4;Volkswagen;54;*GOL TREND 3P 13/16 16/..;4;83063;PUERTA DEL ESPEJO MOLD INT;5U0/837973/A/1NN;5390.05;2023-12-04
901;4;Volkswagen;55;*UP! 5P 14/17 17/...;3;33853;PUERTA DEL ESPEJO MANUAL C/ CONTROL;1SB/857508/D/9B9;86837.71;2023-12-04
901;4;Volkswagen;55;*UP! 5P 14/17 17/...;3;33854;PUERTA DEL ESPEJO MANUAL CRISTAL;5Z1/857522/A/;25011.13;2023-12-04
901;4;Volkswagen;55;*UP! 5P 14/17 17/...;3;33855;PUERTA DEL ESPEJO MANUAL CARCAZA;5Z1/857538/C/GRU;15962.82;2023-12-04
901;4;Volkswagen;55;*UP! 5P 14/17 17/...;3;33906;PUERTA DEL ESPEJO ELECTRICO;1SB/857508/G/9B9;151714.05;2023-12-04
901;4;Volkswagen;55;*UP! 5P 14/17 17/...;3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;5Z1/857538/E/GRU;12833.42;2023-12-04
901;4;Volkswagen;55;*UP! 5P 14/17 17/...;3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;5Z1/857522/A/;25011.13;2023-12-04
901;4;Volkswagen;55;*UP! 5P 14/17 17/...;3;69301;PUERTA DEL ESPEJO GIRO;5Z0/949102//;51067.18;2023-12-04
901;4;Volkswagen;55;*UP! 5P 14/17 17/...;4;33968;PUERTA DEL ESPEJO MANUAL C/ CONTROL;1SB/857507/D/9B9;85595.43;2023-12-04
901;4;Volkswagen;55;*UP! 5P 14/17 17/...;4;33969;PUERTA DEL ESPEJO MANUAL CRISTAL;5Z1/857521//;25011.13;2023-12-04
901;4;Volkswagen;55;*UP! 5P 14/17 17/...;4;33970;PUERTA DEL ESPEJO MANUAL CARCAZA;5Z1/857537/A/GRU;15962.82;2023-12-04
901;4;Volkswagen;55;*UP! 5P 14/17 17/...;4;34021;PUERTA DEL ESPEJO ELECTRICO;1SB/857507/F/9B9;151714.05;2023-12-04
901;4;Volkswagen;55;*UP! 5P 14/17 17/...;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;5Z1/857521//;25011.13;2023-12-04
901;4;Volkswagen;55;*UP! 5P 14/17 17/...;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;5Z1/857537/C/GRU;24492.11;2023-12-04
901;4;Volkswagen;55;*UP! 5P 14/17 17/...;4;69303;PUERTA DEL ESPEJO GIRO;5Z0/949101//;51067.18;2023-12-04
901;4;Volkswagen;56;*UP! 3P 14/17;3;33853;PUERTA DEL ESPEJO MANUAL C/ CONTROL;1SB/857508/D/9B9;86837.71;2023-12-04
901;4;Volkswagen;56;*UP! 3P 14/17;3;33854;PUERTA DEL ESPEJO MANUAL CRISTAL;5Z1/857522/A/;25011.13;2023-12-04
