COD_CLASE;COD_MARCA;COD_MODELO;COD_PARTE;NRO_PRESU;ID_ELEM;VALOR_MO;VALOR_REPUESTO;CANT_HS_PINT;VALOR_MAT_PINT
901;2;43;2;8179680;11;5.55;1411919.43;7.20;64809.10
901;2;43;2;8189786;13;9.02;1721540.75;10.75;90690.07
901;2;43;2;8191941;12;8.11;1360866.03;8.88;64446.96
901;2;43;2;8198993;1;0.00;0.00;0.38;10470.73
901;2;43;2;8202747;18;7.41;2044587.04;8.71;87765.40
901;2;43;2;8204673;5;4.47;1094491.06;6.94;64546.42
901;2;43;2;8205933;4;7.52;0.00;6.56;45186.66
901;2;43;2;8206722;15;5.69;1419679.92;7.96;85750.56
901;2;43;2;8207822;9;6.13;276984.82;4.86;43468.63
901;2;43;2;8208156;1;3.68;0.00;3.58;18149.48
901;2;43;2;8216627;4;4.13;215108.81;5.94;46595.07
901;2;43;2;8218742;9;7.65;424647.97;7.81;55547.44
901;2;43;2;8223086;6;5.28;28222.69;5.41;40531.20
901;2;43;2;8225083;7;1.96;0.00;3.31;33586.75
901;2;43;2;8227385;8;3.10;427145.29;7.04;63921.17
901;2;43;2;8231066;4;2.31;426524.77;3.23;25432.44
901;2;43;2;8235355;1;1.96;0.00;2.71;15953.57
901;2;43;2;8235896;6;5.58;452250.14;6.65;50793.36
901;2;43;2;8249540;7;2.98;627269.59;4.94;45596.89
901;2;43;2;8251453;7;3.69;495340.23;3.94;34839.79
901;2;43;2;8253050;14;9.84;1234300.29;10.42;88704.28
901;2;43;2;8258600;5;3.55;289694.79;3.94;34839.79
901;2;43;2;8260403;2;0.00;0.00;0.00;0.00
901;2;43;2;8261286;3;6.83;0.00;7.86;44187.59
901;2;43;2;8262327;5;6.80;449469.08;8.07;56815.05
901;2;43;2;8268770;8;5.86;295478.43;5.78;52901.39
901;2;43;2;8269612;5;4.47;2497.32;4.73;29973.72
901;2;43;2;8270513;4;0.00;0.00;0.00;0.00
901;2;43;2;8276624;3;6.83;0.00;6.28;42727.11
901;2;43;2;8278704;4;2.17;285542.80;3.23;30641.50
901;2;43;2;8278808;4;8.67;0.00;6.73;45350.85
901;2;43;2;8279436;13;5.69;631367.96;6.33;55722.24
901;2;43;2;8284119;3;5.11;0.00;5.41;40531.20
901;2;43;2;8285272;3;0.00;0.00;0.00;0.00
901;2;43;2;8285935;8;6.85;315458.83;8.97;69342.50
901;2;43;2;8286710;2;0.00;0.00;0.00;0.00
901;2;43;2;8287166;12;14.57;1259577.63;12.12;92649.48
901;2;43;2;8294200;8;0.00;0.00;0.00;0.00
901;2;43;2;8298009;6;5.21;0.00;5.41;40531.20
901;2;43;2;8299058;2;0.00;0.00;0.00;0.00
901;2;43;2;8300581;8;5.20;552685.29;6.04;78637.21
901;2;43;2;8307962;20;17.28;3476657.43;11.15;143124.56
901;2;43;2;8308843;7;0.00;32413.35;0.00;0.00
901;2;43;2;8311103;8;0.00;0.00;0.00;0.00
901;2;43;2;8311598;7;7.97;120291.09;8.31;78138.38
901;2;43;2;8313271;6;7.69;2497.32;6.56;70694.34
901;2;43;2;8314700;4;5.07;0.00;3.86;30979.29
901;2;43;2;8316688;5;3.75;302858.63;3.94;50620.52
901;2;43;2;8322481;15;10.55;1083610.69;9.46;101079.55
901;2;43;2;8323127;11;6.74;374612.06;5.16;60221.29
901;2;43;2;8327346;3;2.66;0.00;2.71;24226.53
901;2;43;2;8329836;6;5.71;283322.95;6.45;69088.94
901;2;43;2;8335918;1;0.00;0.00;0.38;10470.73
901;2;43;2;8335975;10;8.36;310677.29;9.32;92784.02
901;2;43;2;8336170;3;3.29;179290.83;2.70;39715.05
901;2;43;2;8340588;7;2.66;548543.38;3.52;48156.38
901;2;43;2;8341906;13;8.81;1050554.23;9.46;101079.55
901;2;43;2;8347127;15;5.69;1350890.55;7.20;91197.30
901;2;43;2;8347669;3;6.83;0.00;4.21;44438.11
901;2;43;2;8348941;9;4.75;788980.76;7.00;79946.33
901;2;43;3;7984796;1;0.00;0.00;0.00;0.00
901;2;43;3;7994825;1;0.00;0.00;0.00;0.00
901;2;43;3;8010280;1;1.80;0.00;1.94;17001.92
901;2;43;3;8019251;1;2.30;0.00;2.64;15516.91
901;2;43;3;8035466;5;0.00;1110703.78;0.00;0.00
901;2;43;3;8049874;1;0.00;0.00;0.43;11903.59
901;2;43;3;8068366;2;4.49;0.00;3.60;21159.46
901;2;43;3;8073414;5;13.89;1664681.79;9.18;82668.20
901;2;43;3;8079071;2;2.30;0.00;2.64;15516.91
901;2;43;3;8082921;7;9.58;1803072.67;8.50;75522.10
901;2;43;3;8112371;7;7.93;1566227.89;8.36;59728.91
901;2;43;3;8112390;2;3.85;853906.79;3.97;44470.56
901;2;43;3;8121610;2;0.00;0.00;0.00;0.00
901;2;43;3;8123456;5;11.29;727661.72;8.92;63437.57
901;2;43;3;8123571;3;0.00;0.00;0.00;0.00
901;2;43;3;8128723;1;0.00;0.00;0.43;11903.59
901;2;43;3;8135321;1;0.00;0.00;0.43;11903.59
901;2;43;3;8143420;2;3.30;0.00;3.91;29556.34
901;2;43;3;8144495;1;0.00;0.00;0.37;10184.18
901;2;43;3;8145337;2;4.00;614532.19;4.51;48311.25
901;2;43;3;8149286;5;6.88;745199.92;7.42;59266.00
901;2;43;3;8155227;7;4.58;1421807.10;4.94;52089.47
901;2;43;3;8156129;1;0.00;0.00;0.00;0.00
901;2;43;3;8176647;1;0.00;0.00;0.43;11903.59
901;2;43;3;8178953;7;11.43;2044371.95;9.19;81153.79
901;2;43;3;8181662;1;0.00;0.00;0.43;11903.59
901;2;43;3;8182568;3;3.08;0.00;3.51;21914.87
901;2;43;3;8198993;2;7.35;997850.90;7.61;53200.11
901;2;43;3;8205933;2;3.88;0.00;4.12;23274.77
901;2;43;3;8216627;1;1.60;0.00;1.66;14546.12
901;2;43;3;8223086;1;0.00;0.00;0.00;0.00
901;2;43;3;8255218;1;0.00;0.00;0.43;11903.59
901;2;43;3;8260199;1;0.00;0.00;0.43;11903.59
901;2;43;3;8269167;1;0.00;0.00;0.43;11903.59
901;2;43;3;8269612;1;0.00;0.00;0.00;0.00
901;2;43;3;8270513;2;0.00;0.00;0.00;0.00
901;2;43;3;8276624;5;6.23;1376475.17;6.00;54094.89
901;2;43;3;8277090;1;0.00;0.00;0.43;11903.59
901;2;43;3;8278808;5;10.12;1094592.60;9.32;65371.46
901;2;43;3;8292286;1;0.00;0.00;0.43;11903.59
901;2;43;3;8294200;1;1.80;0.00;1.94;17001.92
901;2;43;3;8299058;3;4.08;263367.50;4.82;27161.94
901;2;43;3;8311103;7;0.00;0.00;0.00;0.00
901;2;43;3;8313271;1;1.60;0.00;1.66;22240.08
901;2;43;3;8314700;3;5.49;0.00;4.87;46945.92
901;2;43;3;8335918;3;3.85;1427559.37;3.97;55997.52
901;2;43;3;8347127;2;0.00;0.00;0.00;0.00
901;2;43;4;7977953;3;4.10;206873.07;4.58;32518.83
901;2;43;4;7984739;2;4.00;638842.90;4.14;38127.07
901;2;43;4;8003861;2;4.00;521799.84;4.51;48311.25
901;2;43;4;8003924;4;4.89;989403.66;4.57;49760.04
901;2;43;4;8008010;1;0.00;0.00;0.43;11903.59
901;2;43;4;8015280;2;5.65;757680.49;5.48;49568.89
901;2;43;4;8018544;1;0.00;0.00;0.43;11903.59
901;2;43;4;8021820;2;3.85;757680.49;3.97;44470.56
901;2;43;4;8023834;8;5.04;1222014.70;5.11;53600.73
901;2;43;4;8038158;10;12.04;1014496.05;10.03;75312.16
901;2;43;4;8048309;3;3.85;932983.63;3.97;44470.56
901;2;43;4;8054545;1;0.00;0.00;0.37;10184.18
901;2;43;4;8058010;2;4.08;0.00;4.82;27161.94
901;2;43;4;8066961;1;0.14;230908.75;0.00;0.00
901;2;43;4;8082253;2;0.00;0.00;0.00;0.00
901;2;43;4;8083785;4;2.96;154946.95;2.91;25419.80
901;2;43;4;8086049;1;0.00;0.00;0.00;0.00
901;2;43;4;8095839;1;0.00;0.00;0.37;10184.18
901;2;43;4;8101375;1;0.00;0.00;0.43;11903.59
901;2;43;4;8106486;1;0.00;0.00;0.00;0.00
901;2;43;4;8114845;17;10.62;2363115.07;8.86;79409.33
901;2;43;4;8116788;1;0.00;0.00;0.43;11903.59
901;2;43;4;8121610;1;0.00;0.00;0.00;0.00
901;2;43;4;8123571;1;0.00;0.00;0.00;0.00
901;2;43;4;8127902;4;7.31;1006095.58;5.10;52883.55
901;2;43;4;8128723;1;0.00;0.00;0.43;11903.59
901;2;43;4;8131660;3;3.85;1165236.64;3.97;44470.56
901;2;43;4;8140237;3;2.88;0.00;3.71;33042.52
901;2;43;4;8155614;4;8.71;264005.86;6.99;40072.76
901;2;43;4;8156129;3;1.87;378037.27;1.53;13471.70
901;2;43;4;8158348;1;0.00;0.00;0.43;11903.59
901;2;43;4;8159919;4;4.00;645258.77;4.51;48311.25
901;2;43;4;8174257;1;0.00;0.00;0.37;10184.18
901;2;43;4;8177168;1;1.60;0.00;1.66;14546.12
901;2;43;4;8191941;1;0.00;0.00;0.00;0.00
901;2;43;4;8193213;3;3.50;281166.23;4.44;30817.32
901;2;43;4;8207822;2;0.00;0.00;0.00;0.00
901;2;43;4;8208156;5;8.08;1188064.50;7.44;55531.68
901;2;43;4;8216714;5;5.81;0.00;5.84;39670.96
901;2;43;4;8218370;6;11.37;968366.86;6.25;58198.56
901;2;43;4;8221631;1;0.00;0.00;0.43;11903.59
901;2;43;4;8221784;1;0.14;281166.23;0.00;0.00
901;2;43;4;8223086;3;1.60;299442.01;2.09;26449.71
901;2;43;4;8225083;1;1.60;0.00;1.66;14546.12
901;2;43;4;8227385;5;0.00;0.00;0.00;0.00
901;2;43;4;8235355;1;2.30;0.00;2.64;15516.91
901;2;43;4;8243681;1;1.80;0.00;1.94;17001.92
901;2;43;4;8249540;1;1.60;0.00;1.66;14546.12
901;2;43;4;8260403;1;0.00;0.00;0.43;11903.59
901;2;43;4;8260669;5;4.58;997795.53;4.73;50200.33
901;2;43;4;8261197;1;0.00;0.00;0.43;11903.59
901;2;43;4;8261286;2;4.80;0.00;5.72;33653.56
901;2;43;4;8269612;2;0.00;0.00;0.00;0.00
901;2;43;4;8278808;2;0.00;0.00;0.00;0.00
901;2;43;4;8279436;2;0.00;0.00;0.00;0.00
901;2;43;4;8282940;1;0.00;0.00;0.43;11903.59
901;2;43;4;8284119;1;0.00;0.00;0.37;10184.18
901;2;43;4;8285272;5;5.73;1035707.22;4.85;50326.45
901;2;43;4;8286710;7;11.76;3218597.13;8.95;77113.24
901;2;43;4;8294200;1;0.00;0.00;0.00;0.00
901;2;43;4;8298009;5;11.77;2317433.58;8.98;78351.79
901;2;43;4;8307962;1;2.30;0.00;2.64;23563.47
901;2;43;4;8308843;5;4.00;806592.34;4.51;61806.16
901;2;43;4;8311103;2;0.00;0.00;0.00;0.00
901;2;43;4;8323237;1;0.14;339627.12;0.00;0.00
901;2;43;4;8325191;1;2.50;0.00;3.08;27541.73
901;2;43;4;8327346;4;3.85;1249685.47;3.54;44093.93
901;2;43;4;8335975;2;0.00;0.00;0.00;0.00
901;2;43;4;8336755;1;0.00;0.00;0.43;11903.59
901;2;43;4;8346650;1;0.00;0.00;0.43;11903.59
901;2;43;4;8347127;2;0.00;0.00;0.00;0.00
901;2;43;4;8347669;2;0.00;0.00;0.00;0.00
901;2;44;2;7978941;4;5.21;0.00;4.03;31171.70
901;2;44;2;7980098;34;26.50;3301730.34;14.20;113044.09
901;2;44;2;7980713;5;3.96;242775.77;3.40;30541.33
901;2;44;2;7981092;12;7.91;624052.13;5.99;45814.23
901;2;44;2;7981197;3;5.61;0.00;5.39;32425.28
901;2;44;2;7981331;5;5.68;294977.76;5.39;32425.28
901;2;44;2;7982425;3;6.83;0.00;4.58;32558.62
901;2;44;2;7984294;8;9.63;744685.59;4.00;36543.86
901;2;44;2;7991763;2;0.00;0.00;0.00;0.00
901;2;44;2;7997274;15;16.73;946805.66;9.63;78704.38
901;2;44;2;7997636;2;3.65;0.00;3.68;22349.38
901;2;44;2;7999204;5;5.32;282616.39;5.39;32425.28
901;2;44;2;7999919;1;1.96;0.00;1.71;10075.90
901;2;44;2;8002801;23;14.99;1856090.94;10.59;88028.86
901;2;44;2;8003282;9;7.68;239357.43;6.34;48897.17
901;2;44;2;8004176;10;14.38;699020.69;9.62;77578.83
901;2;44;2;8004968;10;11.66;390933.62;8.01;56333.77
901;2;44;2;8005169;8;2.10;206806.67;2.77;26300.62
901;2;44;2;8005189;5;2.56;223707.70;2.23;25211.05
901;2;44;2;8005458;20;13.69;2059496.43;10.36;94934.47
901;2;44;2;8006639;3;5.11;0.00;6.56;35184.39
901;2;44;2;8008964;7;10.81;114044.24;6.69;45614.90
901;2;44;2;8009255;1;0.14;142419.79;0.00;0.00
901;2;44;2;8009794;14;9.07;836796.30;5.80;40391.59
901;2;44;2;8009803;2;3.65;0.00;3.68;22349.38
901;2;44;2;8009959;4;10.25;963186.33;4.28;39003.41
901;2;44;2;8010152;2;2.65;0.00;1.99;12535.45
901;2;44;2;8010427;8;10.46;291564.47;7.40;51082.40
901;2;44;2;8011201;5;3.97;211092.30;2.77;20776.08
901;2;44;2;8014450;8;10.42;1099814.36;4.90;44372.42
901;2;44;2;8015932;7;7.17;435003.68;5.78;44000.68
901;2;44;2;8018550;1;1.96;0.00;1.71;10075.90
901;2;44;2;8021926;5;10.70;140879.96;7.60;42932.87
901;2;44;2;8023379;5;4.43;330635.43;3.68;22349.38
901;2;44;2;8024140;4;3.97;19285.05;4.13;26284.99
901;2;44;2;8025301;2;0.00;0.00;0.00;0.00
901;2;44;2;8027696;8;7.45;403533.08;5.14;44969.44
901;2;44;2;8031950;4;3.79;147219.57;3.68;22349.38
901;2;44;2;8038189;7;10.82;983215.88;4.90;44372.42
901;2;44;2;8039655;2;4.22;0.00;2.32;21095.80
901;2;44;2;8042153;3;3.65;197709.85;3.68;22349.38
901;2;44;2;8043199;8;10.82;1575285.22;4.90;44372.42
901;2;44;2;8043551;3;8.25;538848.47;2.13;18071.80
901;2;44;2;8049230;15;15.00;893421.79;7.81;67644.56
901;2;44;2;8049236;11;14.35;543039.71;7.63;66070.31
901;2;44;2;8052851;4;5.21;0.00;4.03;31171.70
901;2;44;2;8054332;3;5.66;131763.51;2.71;14086.56
901;2;44;2;8054447;7;4.82;551303.97;4.76;38836.07
901;2;44;2;8055407;4;3.96;0.00;3.40;30541.33
901;2;44;2;8057455;19;23.83;1793031.79;10.88;91857.19
901;2;44;2;8057689;1;3.68;0.00;2.26;11462.82
901;2;44;2;8059191;10;7.17;720889.28;5.78;44000.68
901;2;44;2;8061093;7;2.31;451989.13;2.77;26300.62
901;2;44;2;8062482;1;0.00;0.00;0.24;6613.10
901;2;44;2;8063569;4;4.38;136375.19;2.26;11462.82
901;2;44;2;8067406;4;0.00;0.00;0.00;0.00
901;2;44;2;8068094;5;10.21;419346.20;7.07;63557.84
901;2;44;2;8068430;20;17.22;2618445.34;9.61;67314.82
901;2;44;2;8068783;1;1.96;0.00;1.71;10075.90
901;2;44;2;8069810;9;11.28;641010.25;6.57;49475.04
901;2;44;2;8070498;3;6.83;0.00;5.94;33812.20
901;2;44;2;8072070;6;4.61;329249.82;4.94;33369.16
901;2;44;2;8072246;20;17.23;2154783.56;10.14;92251.49
901;2;44;2;8073691;1;0.00;0.00;0.24;6613.10
901;2;44;2;8074541;5;7.55;0.00;4.48;33795.44
901;2;44;2;8074824;2;4.37;0.00;2.54;13922.37
901;2;44;2;8085469;9;7.82;344164.76;6.34;48897.17
901;2;44;2;8085640;4;8.95;1041758.21;2.13;18071.80
901;2;44;2;8086011;4;8.02;0.00;6.22;36271.75
901;2;44;2;8087461;8;3.55;711424.36;3.48;30498.91
901;2;44;2;8088673;13;12.20;1085158.40;7.74;68100.31
901;2;44;2;8089582;1;3.68;0.00;2.26;11462.82
901;2;44;2;8090186;1;0.00;0.00;0.24;6613.10
901;2;44;2;8091459;6;3.71;409176.70;2.32;21095.80
901;2;44;2;8100158;2;0.00;142102.93;0.24;6613.10
901;2;44;2;8101147;47;52.20;7080468.06;18.82;167675.44
901;2;44;2;8101541;4;0.00;0.00;0.00;0.00
901;2;44;2;8103745;6;3.69;547159.13;3.48;30498.91
901;2;44;2;8105174;1;3.68;0.00;2.26;11462.82
901;2;44;2;8106997;9;2.54;665515.86;3.22;30236.23
901;2;44;2;8107714;6;6.36;282364.10;4.34;28098.54
901;2;44;2;8108090;15;19.11;2164036.73;9.38;83203.89
901;2;44;2;8108772;3;3.79;158771.88;4.85;25108.49
901;2;44;2;8110187;21;15.99;2296344.64;11.62;96195.21
901;2;44;2;8110727;6;6.01;237901.28;4.31;33631.25
901;2;44;2;8111193;12;11.87;1174998.85;4.77;48029.17
901;2;44;2;8111433;12;7.42;691399.33;6.36;46557.29
901;2;44;2;8111705;9;4.63;379724.23;3.69;32312.46
901;2;44;2;8118699;3;0.00;0.00;0.00;0.00
901;2;44;2;8119289;6;8.15;300594.83;6.51;45859.09
901;2;44;2;8119720;11;9.87;786774.34;7.02;65108.71
901;2;44;2;8123225;7;11.71;363507.15;7.98;59606.60
901;2;44;2;8126324;14;12.70;1308080.55;6.27;78098.88
901;2;44;2;8128456;8;6.76;585545.07;6.60;53183.53
901;2;44;2;8131673;5;4.50;202514.06;3.69;32312.46
901;2;44;2;8136557;7;10.73;82873.73;7.72;46541.66
901;2;44;2;8137952;3;0.00;0.00;0.00;0.00
901;2;44;2;8138520;9;12.21;598893.69;7.98;59606.60
901;2;44;2;8141860;6;3.36;236972.79;2.32;21095.80
901;2;44;2;8141936;3;10.06;1134360.08;5.36;37797.44
901;2;44;2;8143183;2;2.10;243559.52;2.77;26300.62
901;2;44;2;8143588;3;2.56;148497.61;1.71;10075.90
901;2;44;2;8144544;8;12.66;1746019.87;5.71;48144.97
901;2;44;2;8147225;9;12.81;319971.28;9.06;48799.38
901;2;44;2;8149483;17;27.15;2407572.39;11.67;101329.44
901;2;44;2;8153436;12;12.99;1404653.65;9.78;89818.13
901;2;44;2;8155759;2;4.28;0.00;2.26;11462.82
901;2;44;2;8156339;2;0.00;0.00;0.00;0.00
901;2;44;2;8157335;17;15.67;1816010.11;6.59;64375.59
901;2;44;2;8157765;3;4.38;0.00;2.26;11462.82
901;2;44;2;8158193;7;4.41;527434.63;3.22;30236.23
901;2;44;2;8164252;1;0.14;148497.61;0.00;0.00
901;2;44;2;8164677;6;4.50;286267.25;3.69;32312.46
901;2;44;2;8164985;2;0.81;161996.70;1.08;9445.53
901;2;44;2;8166771;2;0.28;309824.03;0.00;0.00
901;2;44;2;8169268;3;3.29;274284.78;2.32;21095.80
901;2;44;2;8171033;2;0.00;0.00;0.00;0.00
901;2;44;2;8173067;2;7.10;1191078.12;1.96;17907.61
901;2;44;2;8174334;1;0.00;0.00;0.24;6613.10
901;2;44;2;8174858;1;0.00;0.00;0.24;6613.10
901;2;44;2;8177408;1;0.00;0.00;0.24;6613.10
901;2;44;2;8178822;5;12.09;891317.94;5.05;44438.22
901;2;44;2;8182882;7;3.62;824875.34;3.48;30498.91
901;2;44;2;8186164;7;5.28;300485.30;4.03;31171.70
901;2;44;2;8187021;3;2.66;0.00;1.71;10075.90
901;2;44;2;8187457;1;1.96;0.00;1.71;10075.90
901;2;44;2;8187751;4;5.55;37045.07;4.13;26284.99
901;2;44;2;8188345;7;4.31;420674.72;5.05;34353.08
901;2;44;2;8189862;6;10.83;1705806.55;2.94;21844.35
901;2;44;2;8190118;11;7.43;496957.44;5.39;52314.86
901;2;44;2;8192305;5;2.10;265914.34;2.77;26300.62
901;2;44;2;8193351;4;5.85;212406.32;5.03;37763.44
901;2;44;2;8193746;3;0.91;31184.53;1.08;9445.53
901;2;44;2;8195040;16;12.55;3089465.89;7.91;73550.75
901;2;44;2;8195338;2;0.28;189835.42;0.00;0.00
901;2;44;2;8195892;7;7.79;325275.74;5.48;40387.18
901;2;44;2;8196822;7;5.18;467840.08;4.03;31171.70
901;2;44;2;8198573;10;8.64;117866.38;5.58;38941.97
901;2;44;2;8201507;9;12.22;126877.75;7.89;50378.35
901;2;44;2;8204092;4;0.81;31184.53;1.17;10232.63
901;2;44;2;8204182;9;7.98;562200.80;5.99;45814.23
901;2;44;2;8204249;10;14.17;659443.58;8.19;61420.15
901;2;44;2;8209538;1;0.00;0.00;0.00;0.00
901;2;44;2;8211101;4;2.56;189835.42;1.71;10075.90
901;2;44;2;8213218;6;6.15;571119.17;5.48;41699.05
901;2;44;2;8215210;2;0.95;308442.96;1.08;9445.53
901;2;44;2;8217787;1;1.96;0.00;1.71;10075.90
901;2;44;2;8219507;14;12.77;1087667.00;7.40;65492.44
901;2;44;2;8219865;3;2.10;457896.74;2.77;26300.62
901;2;44;2;8220425;9;4.20;443182.99;4.80;45238.09
901;2;44;2;8220444;1;0.00;0.00;0.00;0.00
901;2;44;2;8221511;16;12.83;1634203.00;5.93;51381.72
901;2;44;2;8221736;4;3.86;278004.66;3.68;22349.38
901;2;44;2;8228799;15;8.29;1249901.73;5.96;52184.80
901;2;44;2;8230220;16;14.09;838980.56;7.96;53594.87
901;2;44;2;8230915;2;3.15;0.00;2.32;21095.80
901;2;44;2;8231567;2;0.00;0.00;0.00;0.00
901;2;44;2;8232685;1;0.00;0.00;0.00;0.00
901;2;44;2;8233901;1;0.00;0.00;0.24;6613.10
901;2;44;2;8233932;7;8.50;134082.68;5.80;40391.59
901;2;44;2;8235755;1;0.00;0.00;0.24;6613.10
901;2;44;2;8236239;2;3.65;0.00;2.32;21095.80
901;2;44;2;8237345;3;3.96;0.00;3.40;30541.33
901;2;44;2;8238575;1;0.00;0.00;0.24;6613.10
901;2;44;2;8239835;3;0.00;0.00;0.00;0.00
901;2;44;2;8241407;4;3.79;311100.64;3.68;22349.38
901;2;44;2;8241432;2;3.65;0.00;3.68;22349.38
901;2;44;2;8242570;6;5.11;323195.26;2.54;13922.37
901;2;44;2;8243588;10;9.16;1459889.91;4.63;43322.93
901;2;44;2;8245197;4;5.05;42017.45;2.77;25031.41
901;2;44;2;8246210;15;17.03;3712673.14;8.20;73005.10
901;2;44;2;8249369;3;5.11;0.00;4.03;31171.70
901;2;44;2;8251284;3;3.65;136917.92;3.68;22349.38
901;2;44;2;8251423;7;4.71;615444.57;4.66;37950.77
901;2;44;2;8254541;1;1.96;0.00;1.71;10075.90
901;2;44;2;8254741;6;9.71;590677.81;4.30;37257.22
901;2;44;2;8258867;9;7.41;569491.64;7.16;58080.02
901;2;44;2;8258923;15;8.97;796288.72;8.47;48476.39
901;2;44;2;8259333;14;12.07;1028811.52;7.30;64135.71
901;2;44;2;8260495;5;6.40;0.00;5.67;34884.83
901;2;44;2;8262532;2;0.81;35204.19;1.08;9445.53
901;2;44;2;8262599;17;11.51;1470105.06;7.57;67929.56
901;2;44;2;8265690;3;6.83;0.00;4.58;32558.62
901;2;44;2;8266297;5;1.96;0.00;1.71;10075.90
901;2;44;2;8267894;13;9.53;619530.54;6.81;50492.90
901;2;44;2;8269961;13;12.07;1033238.37;7.30;64135.71
901;2;44;2;8270067;15;7.45;850927.00;6.01;43659.12
901;2;44;2;8270186;1;0.14;35204.19;0.00;0.00
901;2;44;2;8270781;3;4.38;0.00;2.26;11462.82
901;2;44;2;8271026;1;0.00;0.00;0.00;0.00
901;2;44;2;8273887;9;8.84;766167.41;5.31;40222.99
901;2;44;2;8274175;20;17.94;2783872.85;9.60;86705.89
901;2;44;2;8274605;3;10.09;576069.95;2.27;18432.92
901;2;44;2;8277768;12;9.06;1384585.27;6.81;63295.16
901;2;44;2;8280781;9;12.53;339472.36;6.95;45877.58
901;2;44;2;8281420;8;9.71;360039.70;7.75;58669.52
901;2;44;2;8285982;2;3.65;0.00;2.32;21095.80
901;2;44;2;8287651;1;0.00;0.00;0.24;6613.10
901;2;44;2;8289461;4;3.96;127418.22;3.40;30541.33
901;2;44;2;8289580;4;6.83;209451.94;4.58;32558.62
901;2;44;2;8289718;20;19.87;3253208.00;11.26;91933.44
901;2;44;2;8290579;12;0.00;0.00;0.00;0.00
901;2;44;2;8291275;2;4.22;0.00;3.68;22349.38
901;2;44;2;8293553;19;17.80;3131819.43;9.60;86705.89
901;2;44;2;8294554;5;5.25;192960.84;4.03;31171.70
901;2;44;2;8295773;5;11.97;1476195.95;6.32;43419.82
901;2;44;2;8295854;4;0.00;0.00;0.00;0.00
901;2;44;2;8297122;6;11.40;1348891.03;4.45;39167.60
901;2;44;2;8297557;1;6.41;1081721.98;1.68;15448.06
901;2;44;2;8297960;11;13.36;1133109.02;6.62;58353.02
901;2;44;2;8299398;9;6.97;471788.22;5.58;43962.61
901;2;44;2;8300444;1;0.00;0.00;0.24;6613.10
901;2;44;2;8307039;6;6.32;102432.28;4.39;42493.30
901;2;44;2;8308672;6;5.26;431185.43;2.77;40106.06
901;2;44;2;8309637;5;3.55;321204.10;3.48;44352.43
901;2;44;2;8314197;2;0.81;37668.52;1.08;14441.60
901;2;44;2;8315479;4;5.61;167561.51;5.39;51418.83
901;2;44;2;8315662;6;7.62;0.00;5.18;59337.96
901;2;44;2;8316060;3;6.83;0.00;4.58;51279.53
901;2;44;2;8316293;7;7.75;440490.40;5.35;57124.38
901;2;44;2;8316959;1;0.81;0.00;1.08;14441.60
901;2;44;2;8317567;6;11.97;1643757.46;4.45;58988.89
901;2;44;2;8319875;2;1.96;39135.92;1.71;15300.94
901;2;44;2;8320049;17;14.49;1305291.65;8.11;106063.79
901;2;44;2;8321083;6;5.10;223639.69;5.93;55023.45
901;2;44;2;8323712;4;3.29;501831.73;2.32;34088.73
901;2;44;2;8325056;6;10.69;1518224.55;2.64;29453.79
901;2;44;2;8327733;2;3.15;0.00;2.32;34088.73
901;2;44;2;8327919;2;3.15;0.00;2.32;34088.73
901;2;44;2;8329299;18;12.69;3936666.40;8.20;105862.38
901;2;44;2;8331124;7;4.10;161858.53;3.40;48530.33
901;2;44;2;8333282;9;5.58;746035.06;5.19;59653.37
901;2;44;2;8334689;6;3.75;342724.75;3.48;44352.43
901;2;44;2;8335453;13;12.25;1051541.84;8.65;110238.04
901;2;44;2;8339043;2;0.00;0.00;0.00;0.00
901;2;44;2;8339699;6;10.42;1994915.53;4.90;62877.18
901;2;44;2;8341851;10;18.79;2027649.85;8.07;86404.97
901;2;44;2;8342877;1;0.81;0.00;1.08;14441.60
901;2;44;2;8345538;7;13.07;803162.72;6.62;85224.11
901;2;44;2;8347338;2;0.81;40192.33;1.08;14441.60
901;2;44;3;7977893;1;0.00;0.00;0.42;11639.06
901;2;44;3;7978941;1;2.30;0.00;2.71;15919.98
901;2;44;3;7978991;4;4.00;974528.88;4.44;47781.59
901;2;44;3;7980098;1;2.30;0.00;2.71;15919.98
901;2;44;3;7981197;1;0.00;218843.36;0.00;0.00
901;2;44;3;7984294;3;3.85;411613.76;3.93;43941.14
901;2;44;3;7991763;2;0.00;0.00;0.00;0.00
901;2;44;3;7994068;4;8.11;0.00;8.31;47996.07
901;2;44;3;8003282;2;0.00;0.00;0.00;0.00
901;2;44;3;8004176;1;0.00;0.00;0.38;10448.72
901;2;44;3;8005189;2;5.10;0.00;5.47;34735.39
901;2;44;3;8009794;2;0.00;0.00;0.00;0.00
901;2;44;3;8010152;2;5.80;0.00;6.59;35844.95
901;2;44;3;8018550;6;8.43;952397.67;7.79;71524.03
901;2;44;3;8022918;1;0.00;0.00;0.42;11639.06
901;2;44;3;8031950;2;3.30;0.00;3.57;18111.30
901;2;44;3;8035177;2;4.00;358673.83;4.44;47781.59
901;2;44;3;8038189;2;3.85;395937.38;3.93;43941.14
901;2;44;3;8055407;3;3.40;225652.14;3.61;31547.98
901;2;44;3;8057455;1;2.30;0.00;2.71;15919.98
